filename,width,height,class,xmin,ymin,xmax,ymax
VOC2007_78.jpg,500,375,hand,109,254,122,284
VOC2007_78.jpg,500,375,hand,203,233,239,264
Skin_49.jpg,230,310,hand,29,140,62,158
VOC2007_610.jpg,500,372,hand,285,183,322,221
VOC2007_610.jpg,500,372,hand,401,201,433,227
VOC2010_1196.jpg,500,375,hand,361,286,384,319
VOC2010_1196.jpg,500,375,hand,459,286,481,321
VOC2010_816.jpg,375,500,hand,267,192,290,217
VOC2010_816.jpg,375,500,hand,165,198,190,223
VOC2010_423.jpg,500,375,hand,316,215,350,261
VOC2010_502.jpg,500,375,hand,168,186,191,217
VOC2010_502.jpg,500,375,hand,214,187,234,217
VOC2010_502.jpg,500,375,hand,221,275,246,297
VOC2010_502.jpg,500,375,hand,294,163,309,189
VOC2010_502.jpg,500,375,hand,300,158,332,182
VOC2010_502.jpg,500,375,hand,230,94,246,114
Inria_360.jpg,640,480,hand,164,281,184,301
Inria_360.jpg,640,480,hand,382,267,397,280
Poselet_165.jpg,1024,768,hand,478,428,581,513
Poselet_165.jpg,1024,768,hand,535,469,626,572
Buffy_39.jpg,561,633,hand,167,408,209,453
Buffy_39.jpg,561,633,hand,361,443,403,496
VOC2007_570.jpg,500,375,hand,314,3,401,83
VOC2007_570.jpg,500,375,hand,369,1,440,69
VOC2010_1408.jpg,500,345,hand,233,207,350,345
VOC2010_1408.jpg,500,345,hand,289,1,410,129
Inria_30.jpg,773,976,hand,276,495,305,554
Inria_30.jpg,773,976,hand,420,278,460,339
VOC2010_446.jpg,500,375,hand,227,234,297,333
VOC2010_446.jpg,500,375,hand,268,278,343,342
VOC2010_1155.jpg,500,300,hand,277,142,302,168
VOC2010_1155.jpg,500,300,hand,282,143,313,167
Inria_393.jpg,640,480,hand,359,267,378,289
VOC2010_393.jpg,500,375,hand,313,161,344,209
VOC2010_393.jpg,500,375,hand,188,340,221,375
VOC2010_393.jpg,500,375,hand,272,344,311,375
VOC2010_1409.jpg,375,500,hand,4,371,130,500
VOC2010_1409.jpg,375,500,hand,128,331,249,409
Poselet_152.jpg,768,1024,hand,272,707,457,884
VOC2010_1129.jpg,500,375,hand,292,223,344,273
VOC2010_1129.jpg,500,375,hand,294,145,332,183
Buffy_502.jpg,668,750,hand,100,254,160,313
Buffy_502.jpg,668,750,hand,338,378,395,431
Skin_195.jpg,250,369,hand,42,162,142,258
Buffy_525.jpg,570,577,hand,275,366,327,402
Buffy_525.jpg,570,577,hand,316,359,364,408
Buffy_64.jpg,555,693,hand,221,475,290,516
Buffy_64.jpg,555,693,hand,324,464,365,509
VOC2010_904.jpg,333,500,hand,86,175,135,266
VOC2010_904.jpg,333,500,hand,132,204,194,266
VOC2007_346.jpg,375,500,hand,164,277,235,358
VOC2007_346.jpg,375,500,hand,202,349,250,399
VOC2010_575.jpg,249,363,hand,122,180,159,214
VOC2010_575.jpg,249,363,hand,81,326,101,353
VOC2010_575.jpg,249,363,hand,97,335,136,363
VOC2010_575.jpg,249,363,hand,64,270,108,317
Buffy_395.jpg,588,635,hand,236,466,284,522
VOC2010_1249.jpg,500,398,hand,184,205,232,247
VOC2007_437.jpg,375,500,hand,133,298,155,351
VOC2007_437.jpg,375,500,hand,166,116,216,175
VOC2010_886.jpg,500,335,hand,325,141,358,175
VOC2007_812.jpg,375,500,hand,287,229,319,262
VOC2007_812.jpg,375,500,hand,258,218,286,240
VOC2010_1109.jpg,500,379,hand,312,165,343,195
VOC2007_403.jpg,500,375,hand,406,301,489,375
Inria_301.jpg,891,976,hand,330,306,388,364
VOC2010_949.jpg,500,334,hand,275,149,320,198
Buffy_429.jpg,624,666,hand,320,369,378,421
VOC2010_198.jpg,500,333,hand,185,263,246,312
VOC2010_198.jpg,500,333,hand,236,270,296,317
VOC2010_219.jpg,500,375,hand,244,133,305,193
VOC2010_219.jpg,500,375,hand,315,263,398,348
VOC2010_437.jpg,333,500,hand,209,329,247,363
VOC2010_916.jpg,500,375,hand,260,259,293,288
VOC2010_916.jpg,500,375,hand,308,218,345,254
Buffy_358.jpg,610,622,hand,313,386,358,418
Skin_106.jpg,262,454,hand,72,372,137,454
VOC2007_83.jpg,500,375,hand,57,183,101,249
VOC2007_83.jpg,500,375,hand,353,165,384,207
VOC2007_83.jpg,500,375,hand,381,235,433,262
VOC2007_83.jpg,500,375,hand,303,229,329,247
VOC2007_83.jpg,500,375,hand,250,166,271,184
VOC2007_83.jpg,500,375,hand,99,209,125,233
VOC2007_399.jpg,310,500,hand,34,121,50,137
VOC2007_399.jpg,310,500,hand,132,208,144,221
VOC2007_341.jpg,500,333,hand,97,194,132,216
VOC2007_341.jpg,500,333,hand,256,217,309,266
VOC2007_341.jpg,500,333,hand,347,195,393,237
Inria_535.jpg,640,480,hand,282,244,300,262
Inria_535.jpg,640,480,hand,348,281,361,299
Poselet_47.jpg,800,600,hand,271,251,281,268
Poselet_47.jpg,800,600,hand,355,250,362,268
Poselet_47.jpg,800,600,hand,436,263,466,294
Poselet_47.jpg,800,600,hand,507,365,546,411
Poselet_47.jpg,800,600,hand,592,379,621,420
VOC2010_1074.jpg,500,333,hand,73,232,117,271
Skin_79.jpg,240,177,hand,109,69,120,82
Skin_79.jpg,240,177,hand,216,144,239,163
VOC2010_121.jpg,500,375,hand,178,172,249,249
VOC2007_697.jpg,375,500,hand,117,318,206,405
VOC2007_697.jpg,375,500,hand,124,295,210,364
Buffy_406.jpg,618,678,hand,281,321,332,368
VOC2010_93.jpg,320,240,hand,3,129,61,184
Buffy_373.jpg,629,639,hand,377,463,409,519
Inria_142.jpg,904,976,hand,779,585,861,684
VOC2007_190.jpg,333,500,hand,14,253,233,452
VOC2010_372.jpg,500,375,hand,157,330,236,375
VOC2010_372.jpg,500,375,hand,225,335,259,375
VOC2010_372.jpg,500,375,hand,302,257,344,304
Inria_31.jpg,768,976,hand,275,538,303,589
Inria_31.jpg,768,976,hand,463,542,508,608
Inria_31.jpg,768,976,hand,733,512,757,563
Buffy_146.jpg,723,748,hand,202,485,273,553
Buffy_146.jpg,723,748,hand,456,460,511,517
VOC2007_28.jpg,500,375,hand,154,301,176,320
VOC2007_28.jpg,500,375,hand,205,151,223,164
VOC2010_9.jpg,500,333,hand,180,197,221,234
VOC2010_9.jpg,500,333,hand,294,225,327,257
VOC2010_772.jpg,500,375,hand,292,114,352,180
VOC2010_772.jpg,500,375,hand,381,222,434,274
VOC2010_119.jpg,500,320,hand,166,259,207,295
VOC2010_119.jpg,500,320,hand,197,255,229,291
VOC2010_119.jpg,500,320,hand,351,188,395,229
VOC2010_119.jpg,500,320,hand,431,247,500,307
Buffy_438.jpg,611,680,hand,352,424,406,484
VOC2010_1143.jpg,500,351,hand,177,169,215,205
Inria_85.jpg,644,976,hand,240,2,266,94
Inria_85.jpg,644,976,hand,491,194,555,290
Skin_48.jpg,400,222,hand,279,187,313,212
Skin_48.jpg,400,222,hand,169,168,191,192
Skin_48.jpg,400,222,hand,118,136,128,155
Skin_148.jpg,779,613,hand,220,400,302,492
Poselet_185.jpg,1024,683,hand,308,455,376,513
Poselet_185.jpg,1024,683,hand,350,472,389,513
Poselet_185.jpg,1024,683,hand,582,460,631,525
Poselet_185.jpg,1024,683,hand,735,460,796,515
VOC2007_531.jpg,375,500,hand,309,322,375,384
VOC2010_520.jpg,500,375,hand,309,256,345,297
Inria_386.jpg,640,480,hand,409,305,436,324
Inria_386.jpg,640,480,hand,470,142,485,158
Poselet_351.jpg,1280,960,hand,591,595,614,621
Poselet_351.jpg,1280,960,hand,787,540,797,558
Poselet_351.jpg,1280,960,hand,850,542,859,563
Poselet_351.jpg,1280,960,hand,960,586,983,619
Poselet_351.jpg,1280,960,hand,1037,596,1059,624
Buffy_168.jpg,596,571,hand,366,387,408,422
Skin_57.jpg,450,575,hand,76,311,94,340
Skin_57.jpg,450,575,hand,104,289,122,312
Skin_57.jpg,450,575,hand,154,297,171,321
Skin_57.jpg,450,575,hand,154,297,171,321
Poselet_21.jpg,700,608,hand,82,137,132,193
Poselet_21.jpg,700,608,hand,138,145,174,183
Poselet_21.jpg,700,608,hand,514,284,543,312
Poselet_21.jpg,700,608,hand,642,359,680,406
Poselet_21.jpg,700,608,hand,241,169,254,186
Poselet_21.jpg,700,608,hand,254,180,266,194
Poselet_4.jpg,1024,768,hand,1,673,58,741
Poselet_4.jpg,1024,768,hand,148,651,239,737
Poselet_4.jpg,1024,768,hand,59,473,78,507
Poselet_4.jpg,1024,768,hand,166,258,216,290
Poselet_4.jpg,1024,768,hand,348,300,415,350
Poselet_4.jpg,1024,768,hand,544,436,597,484
Poselet_4.jpg,1024,768,hand,691,435,744,486
Poselet_4.jpg,1024,768,hand,725,493,763,544
Poselet_4.jpg,1024,768,hand,884,630,925,696
Inria_24.jpg,740,976,hand,186,282,223,365
Inria_24.jpg,740,976,hand,430,475,489,536
Inria_289.jpg,583,428,hand,168,253,184,278
Inria_289.jpg,583,428,hand,228,257,244,283
Inria_289.jpg,583,428,hand,235,214,257,236
Inria_289.jpg,583,428,hand,268,201,292,224
Inria_289.jpg,583,428,hand,349,206,362,222
Inria_289.jpg,583,428,hand,374,220,383,240
VOC2010_412.jpg,500,375,hand,15,177,51,213
VOC2010_412.jpg,500,375,hand,319,168,345,191
VOC2010_412.jpg,500,375,hand,319,168,345,191
VOC2007_508.jpg,500,442,hand,177,164,248,230
Inria_414.jpg,640,480,hand,467,215,478,222
VOC2010_1337.jpg,500,375,hand,46,165,169,270
Skin_4.jpg,234,262,hand,180,71,205,87
Skin_4.jpg,234,262,hand,202,69,216,83
VOC2010_1169.jpg,500,375,hand,196,250,272,326
Buffy_88.jpg,538,600,hand,211,333,272,370
Buffy_88.jpg,538,600,hand,298,344,336,376
VOC2010_631.jpg,480,359,hand,322,191,354,218
VOC2010_631.jpg,480,359,hand,45,205,77,237
VOC2010_631.jpg,480,359,hand,149,178,167,202
Poselet_198.jpg,768,1024,hand,255,487,332,557
Poselet_198.jpg,768,1024,hand,237,625,333,719
Poselet_198.jpg,768,1024,hand,333,568,447,622
Poselet_198.jpg,768,1024,hand,181,461,236,558
VOC2010_1092.jpg,500,375,hand,58,1,126,85
VOC2010_851.jpg,500,375,hand,105,206,134,236
VOC2010_851.jpg,500,375,hand,253,203,269,220
VOC2010_851.jpg,500,375,hand,304,160,316,178
VOC2010_193.jpg,500,375,hand,204,121,235,140
VOC2010_193.jpg,500,375,hand,220,126,239,160
Buffy_220.jpg,475,592,hand,284,399,312,439
VOC2007_622.jpg,500,375,hand,182,236,225,278
VOC2007_622.jpg,500,375,hand,212,166,244,195
Inria_193.jpg,1052,722,hand,439,357,459,379
Inria_193.jpg,1052,722,hand,439,357,459,379
VOC2010_619.jpg,500,375,hand,330,121,351,140
VOC2010_619.jpg,500,375,hand,403,238,423,273
Inria_510.jpg,640,480,hand,295,179,324,207
VOC2010_1419.jpg,375,500,hand,239,15,309,59
Buffy_511.jpg,646,807,hand,249,343,305,397
Buffy_511.jpg,646,807,hand,306,347,343,390
VOC2010_7.jpg,500,333,hand,47,238,58,254
VOC2010_7.jpg,500,333,hand,253,221,262,235
VOC2010_7.jpg,500,333,hand,424,160,442,180
Poselet_380.jpg,1024,768,hand,362,571,423,637
Poselet_380.jpg,1024,768,hand,638,453,735,527
Poselet_380.jpg,1024,768,hand,737,490,836,592
Buffy_443.jpg,620,605,hand,240,429,303,489
Buffy_443.jpg,620,605,hand,346,400,390,442
Inria_285.jpg,920,720,hand,320,342,346,400
Inria_285.jpg,920,720,hand,422,289,481,343
VOC2007_410.jpg,332,500,hand,180,248,210,284
VOC2010_485.jpg,500,375,hand,137,103,210,174
VOC2007_634.jpg,500,333,hand,286,161,314,185
VOC2007_634.jpg,500,333,hand,325,115,365,157
VOC2010_249.jpg,500,333,hand,424,158,453,181
VOC2010_249.jpg,500,333,hand,157,188,205,238
VOC2007_56.jpg,375,500,hand,142,214,159,236
VOC2007_56.jpg,375,500,hand,290,91,335,135
VOC2007_56.jpg,375,500,hand,330,198,367,245
VOC2007_56.jpg,375,500,hand,313,188,340,225
VOC2007_56.jpg,375,500,hand,226,101,256,130
Inria_429.jpg,640,480,hand,185,300,204,323
Inria_429.jpg,640,480,hand,340,302,364,327
Inria_429.jpg,640,480,hand,412,259,433,277
VOC2007_386.jpg,500,375,hand,151,141,221,198
VOC2007_386.jpg,500,375,hand,121,268,175,298
VOC2010_5.jpg,500,375,hand,94,258,128,308
VOC2010_5.jpg,500,375,hand,175,207,215,268
Inria_312.jpg,640,480,hand,313,209,344,234
Buffy_211.jpg,529,603,hand,155,420,185,465
Buffy_211.jpg,529,603,hand,337,424,370,474
Buffy_434.jpg,599,639,hand,209,403,281,471
Inria_149.jpg,785,960,hand,202,549,241,588
Inria_149.jpg,785,960,hand,395,541,434,587
VOC2007_469.jpg,500,375,hand,214,195,295,274
VOC2007_469.jpg,500,375,hand,278,287,326,330
VOC2010_1158.jpg,500,333,hand,336,83,373,119
Buffy_410.jpg,594,623,hand,216,399,281,454
Buffy_410.jpg,594,623,hand,395,394,440,443
VOC2010_1440.jpg,391,500,hand,191,172,264,240
Poselet_206.jpg,600,450,hand,193,207,228,256
Poselet_206.jpg,600,450,hand,251,294,291,335
Poselet_206.jpg,600,450,hand,438,159,478,203
Poselet_288.jpg,768,1024,hand,331,649,382,696
Poselet_288.jpg,768,1024,hand,295,602,343,650
VOC2010_1145.jpg,500,375,hand,107,163,140,197
VOC2010_1145.jpg,500,375,hand,150,170,183,199
VOC2010_1145.jpg,500,375,hand,280,189,327,237
VOC2010_1145.jpg,500,375,hand,277,74,324,121
VOC2010_503.jpg,375,500,hand,138,430,199,489
VOC2010_503.jpg,375,500,hand,310,317,363,374
VOC2010_503.jpg,375,500,hand,212,428,270,481
VOC2010_1160.jpg,500,375,hand,277,204,324,266
VOC2010_688.jpg,500,375,hand,119,207,162,231
VOC2010_688.jpg,500,375,hand,182,167,224,224
Inria_541.jpg,533,787,hand,249,332,280,356
Inria_541.jpg,533,787,hand,472,400,516,436
Inria_287.jpg,729,720,hand,441,342,467,380
VOC2010_1400.jpg,500,334,hand,165,194,222,255
VOC2010_525.jpg,374,500,hand,154,373,248,455
Buffy_314.jpg,514,626,hand,186,413,217,468
Buffy_314.jpg,514,626,hand,290,435,327,491
Buffy_5.jpg,532,572,hand,130,375,167,412
Buffy_5.jpg,532,572,hand,259,264,308,312
Inria_368.jpg,640,480,hand,301,288,317,305
Poselet_50.jpg,1024,687,hand,753,552,760,564
Poselet_176.jpg,1280,853,hand,221,470,302,558
Poselet_176.jpg,1280,853,hand,519,629,605,708
Poselet_176.jpg,1280,853,hand,606,633,660,698
Inria_178.jpg,331,344,hand,171,172,179,184
Buffy_121.jpg,526,599,hand,231,331,307,383
VOC2007_161.jpg,500,335,hand,82,164,108,190
VOC2007_70.jpg,348,500,hand,44,326,93,374
Skin_264.jpg,247,656,hand,22,355,63,395
Poselet_43.jpg,1024,768,hand,268,541,297,572
Poselet_43.jpg,1024,768,hand,337,541,365,568
Poselet_43.jpg,1024,768,hand,649,355,676,389
Poselet_43.jpg,1024,768,hand,752,345,776,375
Poselet_43.jpg,1024,768,hand,955,182,973,200
VOC2010_143.jpg,375,500,hand,141,355,184,384
VOC2007_221.jpg,500,375,hand,35,201,70,238
Buffy_250.jpg,613,664,hand,153,475,202,538
Buffy_250.jpg,613,664,hand,400,467,438,537
VOC2010_933.jpg,500,433,hand,198,116,224,142
VOC2010_933.jpg,500,433,hand,269,115,286,134
VOC2010_1320.jpg,500,375,hand,239,207,301,269
VOC2007_342.jpg,500,375,hand,201,269,226,295
VOC2007_342.jpg,500,375,hand,252,280,277,303
Skin_239.jpg,432,220,hand,154,109,311,195
Skin_239.jpg,432,220,hand,154,109,311,195
VOC2010_665.jpg,375,500,hand,132,350,221,383
VOC2010_665.jpg,375,500,hand,169,313,217,338
VOC2010_1130.jpg,375,500,hand,113,168,203,258
Skin_147.jpg,248,300,hand,57,189,103,233
Skin_147.jpg,248,300,hand,135,185,192,241
Inria_83.jpg,521,653,hand,152,370,228,468
Inria_83.jpg,521,653,hand,178,331,223,381
Inria_83.jpg,521,653,hand,255,1,283,33
Inria_83.jpg,521,653,hand,251,340,273,363
Inria_83.jpg,521,653,hand,325,337,338,357
VOC2007_456.jpg,500,375,hand,88,219,201,326
VOC2007_347.jpg,500,198,hand,245,114,260,124
VOC2007_347.jpg,500,198,hand,343,96,361,106
Buffy_258.jpg,777,615,hand,125,355,180,411
Buffy_258.jpg,777,615,hand,595,387,667,454
VOC2010_1176.jpg,500,375,hand,31,198,69,229
VOC2007_99.jpg,500,331,hand,246,94,267,115
VOC2007_99.jpg,500,331,hand,258,88,284,113
VOC2007_99.jpg,500,331,hand,272,127,310,160
VOC2007_99.jpg,500,331,hand,310,101,329,119
Inria_150.jpg,716,503,hand,5,302,17,312
Inria_150.jpg,716,503,hand,260,247,276,263
Inria_150.jpg,716,503,hand,403,223,418,240
VOC2007_366.jpg,500,375,hand,179,99,209,128
VOC2007_366.jpg,500,375,hand,282,155,306,176
VOC2007_677.jpg,500,333,hand,62,180,86,213
VOC2007_677.jpg,500,333,hand,285,189,309,214
VOC2007_677.jpg,500,333,hand,448,256,494,276
VOC2007_677.jpg,500,333,hand,456,218,500,263
VOC2007_528.jpg,500,375,hand,415,340,458,375
Buffy_493.jpg,605,622,hand,255,410,318,467
Inria_14.jpg,792,976,hand,323,501,354,537
VOC2010_381.jpg,500,333,hand,277,178,343,224
VOC2010_381.jpg,500,333,hand,317,138,349,170
VOC2010_1329.jpg,332,500,hand,37,324,76,364
VOC2010_1329.jpg,332,500,hand,166,350,200,383
VOC2010_914.jpg,500,352,hand,299,90,363,161
Poselet_138.jpg,640,480,hand,270,115,405,246
VOC2007_175.jpg,500,332,hand,220,103,249,132
VOC2010_570.jpg,500,375,hand,155,1,217,61
VOC2010_570.jpg,500,375,hand,1,1,33,38
VOC2010_570.jpg,500,375,hand,210,141,246,179
Poselet_381.jpg,1024,768,hand,534,461,563,493
Poselet_381.jpg,1024,768,hand,789,311,828,354
Poselet_381.jpg,1024,768,hand,910,537,934,558
VOC2007_192.jpg,383,500,hand,327,56,370,130
Buffy_372.jpg,640,639,hand,321,474,385,538
VOC2010_1031.jpg,500,375,hand,19,241,70,283
VOC2010_1031.jpg,500,375,hand,143,161,207,203
VOC2010_1031.jpg,500,375,hand,240,176,268,210
Inria_38.jpg,349,412,hand,186,173,199,188
Inria_38.jpg,349,412,hand,309,159,322,174
Poselet_278.jpg,1024,768,hand,408,443,446,491
Poselet_278.jpg,1024,768,hand,550,279,579,325
Poselet_278.jpg,1024,768,hand,546,305,575,349
VOC2007_684.jpg,500,374,hand,139,144,157,175
VOC2007_211.jpg,334,500,hand,224,21,324,132
VOC2007_211.jpg,334,500,hand,2,77,69,151
VOC2010_642.jpg,500,375,hand,187,256,221,297
VOC2010_1133.jpg,500,375,hand,299,169,337,205
Skin_157.jpg,296,562,hand,188,283,278,342
Poselet_32.jpg,683,1024,hand,342,825,392,890
Poselet_32.jpg,683,1024,hand,297,414,352,480
Poselet_32.jpg,683,1024,hand,479,454,530,518
VOC2010_887.jpg,375,500,hand,71,226,190,427
VOC2010_887.jpg,375,500,hand,178,293,338,459
Buffy_76.jpg,568,661,hand,216,446,280,493
VOC2007_597.jpg,500,375,hand,132,202,163,224
VOC2007_597.jpg,500,375,hand,206,147,232,172
VOC2007_597.jpg,500,375,hand,322,181,352,219
VOC2007_597.jpg,500,375,hand,342,192,371,221
Buffy_282.jpg,598,670,hand,254,428,312,485
Buffy_282.jpg,598,670,hand,298,403,354,453
Skin_134.jpg,469,768,hand,85,472,140,607
Skin_134.jpg,469,768,hand,288,501,348,625
Inria_163.jpg,1138,609,hand,274,263,296,282
Skin_276.jpg,312,449,hand,58,402,75,420
Skin_276.jpg,312,449,hand,111,425,127,443
Skin_276.jpg,312,449,hand,231,393,251,419
Inria_381.jpg,640,480,hand,391,251,407,270
Buffy_252.jpg,585,720,hand,181,514,216,571
Buffy_252.jpg,585,720,hand,360,509,392,575
Buffy_496.jpg,604,605,hand,197,453,240,507
Buffy_496.jpg,604,605,hand,397,461,432,508
VOC2010_597.jpg,333,500,hand,55,221,138,307
VOC2010_597.jpg,333,500,hand,144,307,242,439
VOC2007_460.jpg,375,500,hand,182,407,205,439
VOC2007_460.jpg,375,500,hand,302,413,331,442
Skin_99.jpg,458,339,hand,306,241,325,261
Skin_99.jpg,458,339,hand,347,238,373,263
VOC2010_182.jpg,500,444,hand,187,269,236,316
VOC2010_182.jpg,500,444,hand,172,286,213,326
VOC2010_1058.jpg,337,500,hand,178,261,230,314
VOC2007_368.jpg,500,333,hand,19,119,91,195
VOC2007_571.jpg,332,500,hand,179,338,196,353
Buffy_163.jpg,483,552,hand,137,340,175,378
Buffy_163.jpg,483,552,hand,169,336,209,375
VOC2010_1363.jpg,375,500,hand,115,241,149,285
VOC2007_351.jpg,500,375,hand,32,124,82,178
VOC2007_351.jpg,500,375,hand,233,32,267,66
VOC2010_697.jpg,500,332,hand,134,81,415,332
VOC2010_697.jpg,500,332,hand,335,80,486,266
Buffy_215.jpg,608,688,hand,187,476,215,527
Buffy_215.jpg,608,688,hand,391,445,422,484
Buffy_177.jpg,547,647,hand,155,299,190,341
VOC2007_699.jpg,500,375,hand,239,281,259,305
VOC2007_699.jpg,500,375,hand,272,146,286,164
VOC2007_699.jpg,500,375,hand,59,226,85,252
VOC2007_699.jpg,500,375,hand,256,280,270,303
Inria_84.jpg,501,771,hand,204,395,222,436
Inria_338.jpg,640,480,hand,304,234,338,257
Inria_338.jpg,640,480,hand,251,177,279,210
Inria_79.jpg,417,976,hand,336,311,359,331
Inria_79.jpg,417,976,hand,336,280,362,305
Inria_79.jpg,417,976,hand,144,456,185,525
Inria_79.jpg,417,976,hand,342,480,381,552
VOC2010_1248.jpg,375,500,hand,172,262,202,293
VOC2010_1248.jpg,375,500,hand,332,275,357,314
VOC2010_250.jpg,500,375,hand,162,266,235,330
VOC2010_250.jpg,500,375,hand,288,271,347,331
VOC2010_250.jpg,500,375,hand,320,71,345,91
VOC2010_1197.jpg,500,368,hand,218,2,256,33
VOC2010_29.jpg,500,375,hand,222,217,268,258
Poselet_73.jpg,685,1024,hand,246,566,276,635
Poselet_73.jpg,685,1024,hand,390,586,436,662
VOC2010_1040.jpg,500,375,hand,70,305,117,345
VOC2010_1040.jpg,500,375,hand,77,279,127,329
VOC2010_1040.jpg,500,375,hand,161,225,203,261
VOC2010_1040.jpg,500,375,hand,338,108,365,148
Inria_373.jpg,640,480,hand,305,274,318,301
Inria_373.jpg,640,480,hand,380,269,400,295
Inria_373.jpg,640,480,hand,23,197,41,220
Inria_388.jpg,640,480,hand,195,233,220,264
VOC2010_268.jpg,500,375,hand,227,255,251,274
VOC2010_268.jpg,500,375,hand,399,264,423,295
Buffy_93.jpg,549,719,hand,229,496,273,574
Buffy_93.jpg,549,719,hand,324,495,355,562
VOC2010_901.jpg,500,375,hand,265,200,295,236
VOC2007_167.jpg,500,375,hand,236,168,260,189
Poselet_204.jpg,941,1024,hand,212,585,262,668
Poselet_204.jpg,941,1024,hand,305,614,350,676
Poselet_204.jpg,941,1024,hand,519,587,582,651
Poselet_204.jpg,941,1024,hand,395,140,438,201
Poselet_204.jpg,941,1024,hand,774,290,855,329
Poselet_204.jpg,941,1024,hand,874,276,941,345
Buffy_208.jpg,583,603,hand,148,381,199,428
Buffy_208.jpg,583,603,hand,315,402,364,450
VOC2010_529.jpg,500,375,hand,166,198,218,246
VOC2007_736.jpg,500,332,hand,256,159,275,183
VOC2007_736.jpg,500,332,hand,327,150,340,176
Inria_177.jpg,529,572,hand,73,398,133,441
Inria_177.jpg,529,572,hand,344,342,359,371
Inria_177.jpg,529,572,hand,317,287,324,303
Inria_177.jpg,529,572,hand,200,273,222,295
VOC2010_888.jpg,375,500,hand,147,223,178,255
VOC2010_888.jpg,375,500,hand,326,225,344,253
VOC2007_228.jpg,500,375,hand,57,302,123,375
VOC2010_763.jpg,500,375,hand,283,121,421,255
Poselet_271.jpg,1280,773,hand,298,293,356,343
Poselet_271.jpg,1280,773,hand,344,304,415,356
Poselet_271.jpg,1280,773,hand,434,460,482,520
Poselet_271.jpg,1280,773,hand,329,462,357,517
Poselet_271.jpg,1280,773,hand,974,423,1019,476
Buffy_221.jpg,505,582,hand,293,315,343,355
VOC2010_1370.jpg,500,378,hand,217,268,274,318
VOC2010_1370.jpg,500,378,hand,278,290,334,347
VOC2007_270.jpg,500,375,hand,475,91,495,123
VOC2007_322.jpg,500,375,hand,249,196,295,226
VOC2007_322.jpg,500,375,hand,282,187,312,224
VOC2007_322.jpg,500,375,hand,243,177,269,196
VOC2007_322.jpg,500,375,hand,266,181,286,193
VOC2007_681.jpg,500,375,hand,154,178,213,219
VOC2007_681.jpg,500,375,hand,209,254,272,316
VOC2007_681.jpg,500,375,hand,254,262,312,325
VOC2007_681.jpg,500,375,hand,184,247,219,287
VOC2007_428.jpg,500,375,hand,151,199,185,220
Skin_35.jpg,257,369,hand,32,211,50,233
Skin_35.jpg,257,369,hand,150,214,172,238
Buffy_170.jpg,459,568,hand,158,312,208,366
Inria_521.jpg,640,480,hand,233,233,263,262
VOC2007_96.jpg,500,333,hand,174,186,209,217
VOC2007_96.jpg,500,333,hand,240,148,273,181
VOC2007_96.jpg,500,333,hand,258,153,283,174
VOC2007_669.jpg,500,375,hand,304,160,334,193
VOC2007_669.jpg,500,375,hand,338,167,358,190
VOC2010_1118.jpg,500,374,hand,182,259,214,287
VOC2010_1118.jpg,500,374,hand,225,248,245,271
VOC2007_654.jpg,500,333,hand,147,233,216,302
VOC2007_77.jpg,500,375,hand,64,235,101,264
VOC2007_77.jpg,500,375,hand,203,242,223,269
VOC2007_77.jpg,500,375,hand,315,240,337,265
VOC2007_434.jpg,500,375,hand,65,127,83,148
VOC2007_434.jpg,500,375,hand,133,250,152,269
VOC2007_434.jpg,500,375,hand,159,270,175,286
VOC2007_434.jpg,500,375,hand,310,163,334,177
VOC2007_434.jpg,500,375,hand,202,88,226,108
VOC2007_434.jpg,500,375,hand,251,69,267,98
VOC2007_434.jpg,500,375,hand,302,78,321,93
VOC2007_434.jpg,500,375,hand,272,96,289,120
VOC2007_434.jpg,500,375,hand,357,70,381,94
VOC2007_434.jpg,500,375,hand,374,57,387,81
VOC2007_434.jpg,500,375,hand,401,80,420,94
VOC2007_434.jpg,500,375,hand,460,208,486,234
VOC2007_434.jpg,500,375,hand,467,235,494,257
VOC2007_434.jpg,500,375,hand,321,230,345,263
VOC2007_434.jpg,500,375,hand,193,191,218,214
Skin_150.jpg,576,744,hand,342,276,418,358
Skin_150.jpg,576,744,hand,359,435,419,492
VOC2010_1379.jpg,500,375,hand,123,198,152,231
VOC2010_1379.jpg,500,375,hand,371,323,390,347
VOC2010_685.jpg,500,375,hand,330,180,368,209
VOC2010_1306.jpg,500,375,hand,120,133,217,229
VOC2010_1062.jpg,333,500,hand,67,250,101,319
VOC2010_1062.jpg,333,500,hand,150,254,208,311
VOC2010_667.jpg,500,375,hand,57,160,98,197
VOC2010_667.jpg,500,375,hand,373,299,456,359
VOC2010_667.jpg,500,375,hand,360,299,424,367
VOC2010_344.jpg,375,500,hand,205,345,260,391
VOC2007_236.jpg,500,331,hand,149,260,215,326
VOC2007_236.jpg,500,331,hand,54,191,131,263
VOC2007_464.jpg,500,375,hand,167,298,199,342
VOC2007_464.jpg,500,375,hand,262,263,308,306
VOC2007_464.jpg,500,375,hand,299,203,333,235
VOC2007_464.jpg,500,375,hand,355,277,383,310
Buffy_349.jpg,560,563,hand,221,375,293,408
Buffy_349.jpg,560,563,hand,304,360,368,407
Inria_411.jpg,640,480,hand,418,299,442,322
